"No.","Time","Source","Destination","Protocol","Length","Info"
"19997","22.079412","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"19998","22.079659","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"19999","22.079973","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20000","22.080290","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20001","22.080813","","","CAN","16","STD: 0x000003d1   9f 0f 00 00 fd 00 00 00"
"20002","22.081116","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"20003","22.088852","","","CAN","16","STD: 0x00000280   00 0c 00 00 00 00 00 00"
"20004","22.089176","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"20005","22.089498","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20006","22.090960","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"20007","22.094121","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20008","22.094444","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20009","22.094761","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20010","22.095262","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20011","22.096649","","","CAN","16","STD: 0x00000152   f9 c4 00 00 00 00 08 80"
"20012","22.099249","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"20013","22.099577","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20014","22.099824","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20015","22.100144","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20016","22.100397","","","CAN","16","STD: 0x00000361   00 01 31 d8 68 00 00 00"
"20017","22.100915","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20018","22.101222","","","CAN","16","STD: 0x00000362   c6 6e 60 b6 4f 3e bd 04"
"20019","22.101533","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"20020","22.108832","","","CAN","16","STD: 0x00000280   00 0d 00 00 00 00 00 00"
"20021","22.109161","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"20022","22.109483","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20023","22.110959","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"20024","22.114093","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20025","22.114417","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20026","22.114663","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20027","22.114969","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 52"
"20028","22.115495","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20029","22.116651","","","CAN","16","STD: 0x00000152   f1 d4 00 00 00 00 08 80"
"20030","22.119053","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"20031","22.119377","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20032","22.119610","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20033","22.119903","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20034","22.120135","","","CAN","16","STD: 0x00000282   98 72 00 4d 50 21 2a 00"
"20035","22.120427","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20036","22.120964","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"20037","22.126547","","","CAN","9","STD: 0x00000376   fa"
"20038","22.127996","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 06 00 00"
"20039","22.128805","","","CAN","16","STD: 0x00000280   00 0e 00 00 00 00 00 00"
"20040","22.129128","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"20041","22.129435","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20042","22.130967","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"20043","22.134090","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20044","22.134411","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20045","22.134654","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20046","22.134957","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 53"
"20047","22.135475","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20048","22.136082","","","CAN","16","STD: 0x00000378   f1 00 00 00 00 00 00 00"
"20049","22.136680","","","CAN","16","STD: 0x00000152   f1 e4 00 00 00 00 08 80"
"20050","22.139174","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"20051","22.139498","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20052","22.139745","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20053","22.140061","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20054","22.140385","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20055","22.140947","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"20056","22.142767","","","CAN","16","STD: 0x00000372   00 b0 00 00 00 00 00 00"
"20057","22.148819","","","CAN","16","STD: 0x00000280   00 0f 00 00 00 00 00 00"
"20058","22.149146","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"20059","22.149470","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20060","22.149716","","","CAN","16","STD: 0x00000361   00 01 31 d8 69 00 00 00"
"20061","22.150030","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"20062","22.150341","","","CAN","16","STD: 0x00000362   c6 6e 60 b6 4f 3e bd 04"
"20063","22.150965","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"20064","22.154119","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20065","22.154448","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20066","22.154764","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20067","22.155266","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20068","22.156683","","","CAN","16","STD: 0x00000152   f9 f4 00 00 00 00 08 80"
"20069","22.159194","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"20070","22.159522","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20071","22.159846","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20072","22.160171","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20073","22.160543","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20074","22.160942","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"20075","22.168800","","","CAN","16","STD: 0x00000280   00 00 00 00 00 00 00 00"
"20076","22.169120","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"20077","22.169420","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20078","22.170087","","","CAN","16","STD: 0x00000282   98 82 00 4d 50 21 2a 00"
"20079","22.170955","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"20080","22.174113","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20081","22.174435","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20082","22.174678","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20083","22.174983","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 55"
"20084","22.175511","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20085","22.176004","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 07 00 00"
"20086","22.176687","","","CAN","16","STD: 0x00000152   f9 04 00 00 00 00 08 80"
"20087","22.176986","","","CAN","9","STD: 0x00000376   fa"
"20088","22.179097","","","CAN","16","STD: 0x00000140   00 00 00 40 00 00 0f 00"
"20089","22.179408","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20090","22.179720","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20091","22.179953","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20092","22.180186","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20093","22.180567","","","CAN","16","STD: 0x000003d1   a0 0f 00 00 fd 00 00 00"
"20094","22.181065","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"20095","22.188810","","","CAN","16","STD: 0x00000280   00 01 00 00 00 00 00 00"
"20096","22.189462","","","CAN","16","STD: 0x00000140   00 01 00 40 00 00 0f 00"
"20097","22.189477","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20098","22.190970","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"20099","22.194119","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20100","22.194442","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20101","22.194759","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20102","22.195285","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20103","22.196648","","","CAN","16","STD: 0x00000152   f1 14 00 00 00 00 08 80"
"20104","22.198960","","","CAN","16","STD: 0x00000140   00 02 00 40 00 00 0f 00"
"20105","22.199286","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20106","22.199533","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20107","22.199847","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"20108","22.200166","","","CAN","16","STD: 0x00000361   00 01 31 d8 6a 00 00 00"
"20109","22.200622","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20110","22.200935","","","CAN","16","STD: 0x00000362   2a 6f 60 b6 4f 3e bd 04"
"20111","22.201247","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"20112","22.208781","","","CAN","16","STD: 0x00000280   00 02 00 00 00 00 00 00"
"20113","22.209093","","","CAN","16","STD: 0x00000140   00 03 00 40 00 00 0f 00"
"20114","22.209382","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20115","22.210918","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"20116","22.214074","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20117","22.214384","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20118","22.214618","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20119","22.214916","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 57"
"20120","22.215219","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20121","22.216635","","","CAN","16","STD: 0x00000152   f1 24 00 00 00 00 08 80"
"20122","22.219069","","","CAN","16","STD: 0x00000140   00 04 00 40 00 00 0f 00"
"20123","22.219393","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20124","22.219624","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20125","22.219920","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20126","22.220148","","","CAN","16","STD: 0x00000282   8e 92 00 4d 50 21 2a 00"
"20127","22.220424","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20128","22.220866","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"20129","22.223947","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 08 00 00"
"20130","22.226534","","","CAN","9","STD: 0x00000376   fa"
"20131","22.228781","","","CAN","16","STD: 0x00000280   00 03 00 00 00 00 00 00"
"20132","22.229119","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"20133","22.229422","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20134","22.230952","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"20135","22.234104","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20136","22.234422","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20137","22.234667","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20138","22.234975","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 58"
"20139","22.235288","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20140","22.236657","","","CAN","16","STD: 0x00000152   f9 34 00 00 00 00 08 80"
"20141","22.238857","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"20142","22.239167","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20143","22.239474","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20144","22.239717","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20145","22.240076","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20146","22.240913","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"20147","22.242715","","","CAN","16","STD: 0x00000372   00 c8 00 00 00 00 00 00"
"20148","22.248786","","","CAN","16","STD: 0x00000280   00 04 00 00 00 00 00 00"
"20149","22.249114","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"20150","22.249361","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20151","22.249675","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"20152","22.249991","","","CAN","16","STD: 0x00000362   2a 6f 60 b6 4f 3e bd 04"
"20153","22.250926","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"20154","22.254110","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20155","22.254435","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20156","22.254754","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20157","22.255260","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20158","22.256684","","","CAN","16","STD: 0x00000152   f1 44 00 00 00 00 08 80"
"20159","22.259225","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"20160","22.259553","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20161","22.259876","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20162","22.260146","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20163","22.260431","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20164","22.260958","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"20165","22.268771","","","CAN","16","STD: 0x00000280   00 05 00 00 00 00 00 00"
"20166","22.269094","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"20167","22.269391","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20168","22.270133","","","CAN","16","STD: 0x00000282   8e a2 00 4d 50 21 2a 00"
"20169","22.270949","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"20170","22.272005","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 09 00 00"
"20171","22.274095","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20172","22.274420","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20173","22.274738","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20174","22.275243","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20175","22.276682","","","CAN","16","STD: 0x00000152   f9 54 00 00 00 00 08 80"
"20176","22.276989","","","CAN","9","STD: 0x00000376   fa"
"20177","22.278830","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"20178","22.279155","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20179","22.279498","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20180","22.279823","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20181","22.280152","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20182","22.280559","","","CAN","16","STD: 0x000003d1   9e 0f 00 00 fd 00 00 00"
"20183","22.280884","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"20184","22.288772","","","CAN","16","STD: 0x00000280   00 06 00 00 00 00 00 00"
"20185","22.289101","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"20186","22.289406","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20187","22.290945","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"20188","22.294112","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20189","22.294449","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20190","22.294765","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20191","22.295273","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20192","22.296656","","","CAN","16","STD: 0x00000152   f9 64 00 00 00 00 08 80"
"20193","22.298971","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"20194","22.299293","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20195","22.299540","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20196","22.299856","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"20197","22.300171","","","CAN","16","STD: 0x00000361   00 01 31 d8 6c 00 00 00"
"20198","22.300630","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20199","22.300937","","","CAN","16","STD: 0x00000362   0e 6f 60 b6 4f 3e bd 04"
"20200","22.301247","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"20201","22.308743","","","CAN","16","STD: 0x00000280   00 07 00 00 00 00 00 00"
"20202","22.309349","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"20203","22.309656","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20204","22.310944","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"20205","22.314101","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20206","22.314426","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20207","22.314747","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20208","22.315271","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20209","22.316659","","","CAN","16","STD: 0x00000152   f1 74 00 00 00 00 08 80"
"20210","22.318756","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"20211","22.319069","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20212","22.319385","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20213","22.319728","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20214","22.320102","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 0a 00 00"
"20215","22.320407","","","CAN","16","STD: 0x00000282   98 b2 00 4d 50 21 2a 00"
"20216","22.320717","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20217","22.321006","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"20218","22.326613","","","CAN","16","STD: 0x00000375   00 00 00 01 00 00 02 00"
"20219","22.326918","","","CAN","9","STD: 0x00000376   fa"
"20220","22.327438","","","CAN","15","STD: 0x00000154   10 00 00 00 00 00 c8"
"20221","22.328780","","","CAN","16","STD: 0x00000280   00 08 00 00 00 00 00 00"
"20222","22.329103","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"20223","22.329408","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20224","22.330938","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"20225","22.334131","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20226","22.334376","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20227","22.334685","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20228","22.335000","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20229","22.336668","","","CAN","16","STD: 0x00000152   f1 84 00 00 00 00 08 80"
"20230","22.338910","","","CAN","16","STD: 0x00000140   00 00 00 40 00 00 0f 00"
"20231","22.339235","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20232","22.339557","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20233","22.339885","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20234","22.340190","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20235","22.340938","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"20236","22.342742","","","CAN","16","STD: 0x00000372   00 d0 00 00 00 00 00 00"
"20237","22.348754","","","CAN","16","STD: 0x00000280   00 09 00 00 00 00 00 00"
"20238","22.349082","","","CAN","16","STD: 0x00000140   00 01 00 40 00 00 0f 00"
"20239","22.349330","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20240","22.349645","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"20241","22.349960","","","CAN","16","STD: 0x00000362   0e 6f 60 b6 4f 3e bd 04"
"20242","22.350919","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"20243","22.354110","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20244","22.354436","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20245","22.354684","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20246","22.354993","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 5e"
"20247","22.355516","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20248","22.356685","","","CAN","16","STD: 0x00000152   f9 94 00 00 00 00 08 80"
"20249","22.358942","","","CAN","16","STD: 0x00000140   00 02 00 40 00 00 0f 00"
"20250","22.359267","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20251","22.359571","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20252","22.360060","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20253","22.360366","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20254","22.360934","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"20255","22.367928","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 0b 00 00"
"20256","22.368724","","","CAN","16","STD: 0x00000280   00 0a 00 00 00 00 00 00"
"20257","22.369045","","","CAN","16","STD: 0x00000140   00 03 00 40 00 00 0f 00"
"20258","22.369344","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20259","22.370198","","","CAN","16","STD: 0x00000282   98 c2 00 4d 50 21 2a 00"
"20260","22.370932","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"20261","22.374094","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20262","22.374417","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20263","22.374735","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20264","22.375239","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20265","22.376693","","","CAN","16","STD: 0x00000152   f9 a4 00 00 00 00 08 80"
"20266","22.377004","","","CAN","9","STD: 0x00000376   fa"
"20267","22.378868","","","CAN","16","STD: 0x00000140   00 04 00 40 00 00 0f 00"
"20268","22.379197","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20269","22.379540","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20270","22.379864","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20271","22.380190","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20272","22.380527","","","CAN","16","STD: 0x000003d1   9f 0f 00 00 fd 00 00 00"
"20273","22.380921","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"20274","22.388726","","","CAN","16","STD: 0x00000280   00 0b 00 00 00 00 00 00"
"20275","22.389038","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"20276","22.389328","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20277","22.390901","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"20278","22.394056","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20279","22.394364","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20280","22.394598","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20281","22.394899","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 60"
"20282","22.395205","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20283","22.396613","","","CAN","16","STD: 0x00000152   f1 b4 00 00 00 00 08 80"
"20284","22.398697","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"20285","22.399024","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20286","22.399281","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20287","22.399590","","","CAN","16","STD: 0x00000360   00 00 52 63 30 40 01 00"
"20288","22.399904","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20289","22.400348","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20290","22.400654","","","CAN","16","STD: 0x00000362   0a 6e 60 b6 4f 3e bd 04"
"20291","22.400957","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"20292","22.408746","","","CAN","16","STD: 0x00000280   00 0c 00 00 00 00 00 00"
"20293","22.409071","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"20294","22.409375","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20295","22.410927","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"20296","22.414086","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"20297","22.414411","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"20298","22.414660","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"20299","22.414967","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 61"
"20300","22.415474","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"20301","22.416056","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 0c 00 00"
"20302","22.416653","","","CAN","16","STD: 0x00000152   f9 c4 00 00 00 00 08 80"
"20303","22.418814","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"20304","22.419130","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"20305","22.419464","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"20306","22.419859","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"20307","22.420174","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"20308","22.420511","","","CAN","16","STD: 0x00000282   9d d2 00 4d 50 01 2a 00"
